194 18721
101 116 489.258
101 117 491.328
101 118 419.11
101 119 255.315
101 120 556.261
101 121 522.399
101 122 341.598
101 123 636.41
101 124 645.378
101 125 226.73
101 126 230.017
101 127 223.473
101 128 613.294
101 129 531.258
101 130 258.115
101 131 488.633
101 132 267.329
101 133 571.347
101 134 278.265
101 135 545.515
101 136 519.136
101 137 317.736
101 138 350.844
101 139 365.719
101 140 331.931
101 141 422.192
101 142 344.904
101 143 591.122
101 144 413.667
101 145 353.133
101 146 370.379
101 147 478.066
101 148 582.734
101 149 375.831
101 150 430.434
101 151 526.995
101 152 464.001
101 153 449.89
101 154 433.596
101 155 560.929
101 156 399.64
101 157 459.965
101 158 556.925
101 159 549.016
101 160 650.734
101 161 457.347
101 162 582.696
101 163 466.659
101 164 472.695
101 165 555.585
101 166 639.328
101 167 594.837
101 168 589.891
101 169 518.13
101 170 624.929
101 171 648.509
101 172 549.62
101 173 564.087
101 174 563.439
101 175 576.307
101 176 553.354
101 177 611.706
101 178 634.305
101 179 571.232
101 180 647.841
101 181 630.961
101 182 583.069
101 183 605.248
101 184 625.002
101 185 691.687
101 186 606.142
101 187 625.514
101 188 662.196
101 189 659.545
101 190 650.712
101 191 668.224
101 192 675.133
101 193 708.591
101 194 661.842
102 103 65.7958
102 104 265.977
102 105 168.51
102 106 149.5
102 107 193.723
102 108 195.139
102 109 97.2785
102 110 248.97
102 111 288.999
102 112 252.457
102 113 117.795
102 114 179.664
102 115 253.494
102 116 239.937
102 117 247.935
102 118 190.643
102 119 170.444
102 120 315.492
102 121 286.871
102 122 186.487
102 123 391.806
102 124 401.531
102 125 281.835
102 126 277.211
102 127 319.103
102 128 378.742
102 129 317.322
102 130 401.944
102 131 291.531
102 132 338.215
102 133 355.815
102 134 344.102
102 135 339.423
102 136 328.522
102 137 348.818
102 138 324.901
102 139 325.659
102 140 373.179
102 141 319.181
102 142 364.809
102 143 397.164
102 144 339.18
102 145 398.569
102 146 380.839
102 147 351.542
102 148 400.047
102 149 397.033
102 150 359.099
102 151 378.495
102 152 362.303
102 153 370.863
102 154 376.827
102 155 404.092
102 156 458.627
102 157 395.695
102 158 428.504
102 159 432.826
102 160 484.116
102 161 473.214
102 162 454.021
102 163 477.366
102 164 469.99
102 165 457.96
102 166 498.41
102 167 480.779
102 168 492.499
102 169 522.701
102 170 514.247
102 171 526.109
102 172 537.644
102 173 528.209
102 174 528.889
102 175 524.735
102 176 569.325
102 177 539.5
102 178 542.546
102 179 550.38
102 180 549.435
102 181 556.908
102 182 586.039
102 183 571.094
102 184 567.019
102 185 579.934
102 186 580.877
102 187 594.724
102 188 597.505
102 189 606.65
102 190 617.393
102 191 613.364
102 192 623.302
102 193 625.452
102 194 653.64
103 104 327.225
103 105 104.121
103 106 84.2089
103 107 128.733
103 108 130.147
103 109 148.56
103 110 183.644
103 111 347.38
103 112 186.906
103 113 162.173
103 114 225.93
103 115 187.937
103 116 175.215
103 117 184.816
103 118 136.128
103 119 187.417
103 120 252.279
103 121 225.599
103 122 169.861
103 123 327.229
103 124 337.06
103 125 314.427
103 126 308.667
103 127 355.936
103 128 316.536
103 129 262.638
103 130 442.219
103 131 244.139
103 132 368.118
103 133 299.557
103 134 372.373
103 135 286.748
103 136 281.69
103 137 368.609
103 138 332.183
103 139 328.872
103 140 393.383
103 141 303.599
103 142 380.477
103 143 346.775
103 144 330.87
103 145 417.924
103 146 392.855
103 147 325.603
103 148 353.186
103 149 410.582
103 150 350.09
103 151 343.697
103 152 343.663
103 153 358.639
103 154 370.783
103 155 365.418
103 156 477.652
103 157 386.151
103 158 397.765
103 159 405.653
103 160 439.855
103 161 480.946
103 162 422.157
103 163 483.582
103 164 473.109
103 165 435.235
103 166 461.392
103 167 452.283
103 168 468.44
103 169 525.337
103 170 485.582
103 171 493.694
103 172 535.398
103 173 519.975
103 174 520.985
103 175 512.367
103 176 573.139
103 177 520.909
103 178 518.38
103 179 545.332
103 180 523.186
103 181 537.236
103 182 585.982
103 183 561.808
103 184 551.442
103 185 549.101
103 186 573.633
103 187 585.59
103 188 579.198
103 189 591.274
103 190 606.935
103 191 597.276
103 192 607.761
103 193 601.405
103 194 648.772
104 105 431.147
104 106 410.468
104 107 455.017
104 108 456.416
104 109 183.379
104 110 508.612
104 111 38.7746
104 112 510.846
104 113 181.827
104 114 137.905
104 115 503.964
104 116 485.481
104 117 485.978
104 118 411.869
104 119 238.219
104 120 549.633
104 121 514.939
104 122 327.004
104 123 630.169
104 124 638.88
104 125 197.25
104 126 201.014
104 127 191.626
104 128 604.793
104 129 519.768
104 130 225.767
104 131 475.248
104 132 235.806
104 133 559.657
104 134 246.793
104 135 532.626
104 136 504.397
104 137 287.349
104 138 323.494
104 139 339.092
104 140 300.814
104 141 399.625
104 142 314.682
104 143 575.962
104 144 388.765
104 145 321.6
104 146 340.3
104 147 456.677
104 148 566.158
104 149 345.125
104 150 404.956
104 151 507.113
104 152 440.52
104 153 424.704
104 154 406.931
104 155 541.521
104 156 367.374
104 157 433.466
104 158 534.626
104 159 525.663
104 160 631.539
104 161 426.159
104 162 560.142
104 163 435.624
104 164 442.225
104 165 530.549
104 166 617.447
104 167 570.819
104 168 564.506
104 169 487.04
104 170 600.355
104 171 624.782
104 172 519.081
104 173 534.686
104 174 533.968
104 175 547.751
104 176 521.683
104 177 584.254
104 178 608.12
104 179 540.996
104 180 622.079
104 181 603.504
104 182 551.743
104 183 575.505
104 184 596.523
104 185 666.723
104 186 575.939
104 187 595.493
104 188 633.926
104 189 630.564
104 190 620.702
104 191 639.316
104 192 646.014
104 193 681.312
104 194 630.665
105 106 21.9602
105 107 25.9778
105 108 27.3579
105 109 250.637
105 110 81.378
105 111 450.354
105 112 85.8877
105 113 261.148
105 114 323.889
105 115 97.867
105 116 95.4832
105 117 114.775
105 118 116.832
105 119 266.65
105 120 174.732
105 121 159.447
105 122 215.581
105 123 239.456
105 124 249.645
105 125 400.01
105 126 393.435
105 127 444.149
105 128 240.246
105 129 216.115
105 130 532.023
105 131 219.8
105 132 449.745
105 133 245.091
105 134 452.307
105 135 243.816
105 136 254.447
105 137 439.943
105 138 390.878
105 139 382.776
105 140 464.366
105 141 333.423
105 142 446.842
105 143 305.63
105 144 369.349
105 145 487.253
105 146 454.541
105 147 336.884
105 148 320.321
105 149 473.471
105 150 386.376
105 151 337.343
105 152 365.782
105 153 389.71
105 154 410.127
105 155 349.856
105 156 545.103
105 157 419.689
105 158 395.834
105 159 409.775
105 160 408.669
105 161 534.554
105 162 416.918
105 163 535.158
105 164 520.909
105 165 445.667
105 166 444.523
105 167 451.91
105 168 475.237
105 169 571.037
105 170 483.629
105 171 484.549
105 172 574.06
105 173 550.344
105 174 551.818
105 175 536.691
105 176 619.334
105 177 535.074
105 178 523.262
105 179 579.706
105 180 524.286
105 181 549.138
105 182 626.548
105 183 589.469
105 184 569.596
105 185 541.183
105 186 604.071
105 187 612.905
105 188 592.216
105 189 608.739
105 190 631.744
105 191 613.458
105 192 624.58
105 193 604.235
105 194 681.148
106 107 44.6142
106 108 46.0223
106 109 229.344
106 110 99.4879
106 111 429.158
106 112 103.022
106 113 239.429
106 114 302.052
106 115 108.895
106 116 101.781
106 117 117.925
106 118 105.281
106 119 245.073
106 120 181.83
106 121 162.419
106 122 196.54
106 123 250.842
106 124 260.941
106 125 378.273
106 126 371.734
106 127 422.318
106 128 247.546
106 129 214.34
106 130 510.156
106 131 212.663
106 132 428.271
106 133 245.837
106 134 430.952
106 135 241.487
106 136 248.471
106 137 419.284
106 138 371.418
106 139 363.848
106 140 443.775
106 141 317.522
106 142 426.681
106 143 303.47
106 144 352.382
106 145 466.853
106 146 434.896
106 147 324.019
106 148 316.291
106 149 453.727
106 150 369.8
106 151 327.754
106 152 351.276
106 153 373.922
106 154 393.208
106 155 342.224
106 156 524.967
106 157 403.654
106 158 385.754
106 159 398.627
106 160 404.794
106 161 516.028
106 162 407.588
106 163 516.896
106 164 503.123
106 165 433.534
106 166 437.679
106 167 441.795
106 168 463.874
106 169 553.635
106 170 473.939
106 171 476.277
106 172 557.68
106 173 535.186
106 174 536.59
106 175 522.474
106 176 601.94
106 177 522.58
106 178 512.41
106 179 563.986
106 180 514.147
106 181 537.084
106 182 609.977
106 183 574.829
106 184 556.499
106 185 532.849
106 186 589.015
106 187 598.368
106 188 580.068
106 189 595.848
106 190 617.654
106 191 600.8
106 192 611.834
106 193 593.98
106 194 665.915
107 108 1.41641
107 109 273.537
107 110 55.5167
107 111 473.389
107 112 59.91
107 113 282.835
107 114 344.932
107 115 74.4632
107 116 76.1765
107 117 97.7924
107 118 116.715
107 119 282.926
107 120 153.167
107 121 141.572
107 122 225.186
107 123 214.885
107 124 225.097
107 125 416.836
107 126 410.061
107 127 461.561
107 128 218.124
107 129 202.124
107 130 549.662
107 131 211.713
107 132 465.179
107 133 228.357
107 134 467.243
107 135 230.132
107 136 244.648
107 137 452.559
107 138 400.535
107 139 391.285
107 140 476.745
107 141 336.518
107 142 458.078
107 143 291.358
107 144 374.117
107 145 499.057
107 146 464.483
107 147 335.307
107 148 307.923
107 149 483.613
107 150 390.399
107 151 331.346
107 152 366.506
107 153 392.388
107 154 414.675
107 155 341.387
107 156 556.121
107 157 422.68
107 158 390.213
107 159 405.512
107 160 395.756
107 161 541.895
107 162 410.268
107 163 541.96
107 164 526.801
107 165 442.638
107 166 434.786
107 167 446.153
107 168 471.07
107 169 576.121
107 170 477.243
107 171 476.4
107 172 577.304
107 173 551.59
107 174 553.175
107 175 536.487
107 176 624.334
107 177 532.336
107 178 518.296
107 179 581.821
107 180 518.385
107 181 545.757
107 182 630.048
107 183 589.827
107 184 567.662
107 185 532.987
107 186 605.065
107 187 613.067
107 188 588.887
107 189 606.441
107 190 631.19
107 191 610.818
107 192 622.05
107 193 598.34
107 194 682.328
108 109 274.914
108 110 54.1104
108 111 474.767
108 112 58.5328
108 113 284.177
108 114 346.252
108 115 73.4354
108 116 75.5111
108 117 97.2718
108 118 117.195
108 119 284.076
108 120 152.258
108 121 140.947
108 122 226.063
108 123 213.704
108 124 223.917
108 125 417.998
108 126 411.215
108 127 462.744
108 128 217.155
108 129 201.733
108 130 550.852
108 131 211.681
108 132 466.282
108 133 227.778
108 134 468.325
108 135 229.752
108 136 244.503
108 137 453.541
108 138 401.387
108 139 392.085
108 140 477.715
108 141 337.06
108 142 458.998
108 143 290.926
108 144 374.737
108 145 500
108 146 465.343
108 147 335.606
108 148 307.605
108 149 484.481
108 150 390.98
108 151 331.403
108 152 366.921
108 153 392.901
108 154 415.28
108 155 341.3
108 156 557.026
108 157 423.206
108 158 390.282
108 159 405.655
108 160 395.395
108 161 542.627
108 162 410.277
108 163 542.666
108 164 527.464
108 165 442.844
108 166 434.613
108 167 446.208
108 168 471.211
108 169 576.741
108 170 477.261
108 171 476.316
108 172 577.831
108 173 552.016
108 174 553.606
108 175 536.838
108 176 624.947
108 177 532.551
108 178 518.39
108 179 582.29
108 180 518.427
108 181 545.936
108 182 630.586
108 183 590.204
108 184 567.918
108 185 532.897
108 186 605.475
108 187 613.432
108 188 589.067
108 189 606.676
108 190 631.517
108 191 611.035
108 192 622.272
108 193 598.377
108 194 682.744
109 110 326.179
109 111 199.853
109 112 328.096
109 113 26.2893
109 114 82.6126
109 115 320.59
109 116 302.306
109 117 303.689
109 118 231.689
109 119 107.835
109 120 368.569
109 121 334.927
109 122 170
109 123 448.694
109 124 457.665
109 125 190.404
109 126 186.778
109 127 224.387
109 128 426.222
109 129 347.62
109 130 305.409
109 131 309.031
109 132 247.619
109 133 387.769
109 134 254.636
109 135 364.222
109 136 342.392
109 137 266.733
109 138 257.632
109 139 263.404
109 140 290.042
109 141 283.04
109 142 286.395
109 143 414.516
109 144 291.352
109 145 315.648
109 146 305.799
109 147 328.662
109 148 410.249
109 149 319.887
109 150 311.063
109 151 368.233
109 152 327.761
109 153 326.645
109 154 323.877
109 155 399.15
109 156 374.925
109 157 346.574
109 158 409.226
109 159 407.72
109 160 486.281
109 161 400.421
109 162 435.556
109 163 406.141
109 164 402.429
109 165 425.097
109 166 487.078
109 167 455.985
109 168 460.49
109 169 454.563
109 170 488.691
109 171 506.243
109 172 474.911
109 173 473.124
109 174 473.363
109 175 475.164
109 176 499.076
109 177 498.176
109 178 509.304
109 179 490.807
109 180 519.188
109 181 516.713
109 182 519.883
109 183 516.456
109 184 520.843
109 185 556.17
109 186 523.457
109 187 539.45
109 188 554.505
109 189 559.41
109 190 563.432
109 191 566.976
109 192 575.989
109 193 590.24
109 194 592.162
110 111 525.834
110 112 7.95437
110 113 333.852
110 114 394.794
110 115 44.3507
110 116 63.2706
110 117 86.1922
110 118 139.837
110 119 325.994
110 120 118.835
110 121 120.489
110 122 258.477
110 123 167.111
110 124 177.279
110 125 459.783
110 126 452.712
110 127 505.276
110 128 179.138
110 129 187.567
110 130 593.461
110 131 211.024
110 132 505.531
110 133 205.282
110 134 506.725
110 135 215.089
110 136 238.576
110 137 488.043
110 138 431.086
110 139 419.821
110 140 511.654
110 141 355.508
110 142 491.039
110 143 272.916
110 144 395.786
110 145 532.797
110 146 495.027
110 147 344.901
110 148 293.769
110 149 514.397
110 150 410.408
110 151 331.549
110 152 380.284
110 153 409.72
110 154 435.423
110 155 335.83
110 156 588.117
110 157 440.272
110 158 390.226
110 159 408.271
110 160 378.839
110 161 567.011
110 162 407.721
110 163 566.035
110 164 549.203
110 165 447.588
110 166 424.921
110 167 445.147
110 168 473.269
110 169 596.623
110 170 474.519
110 171 469.728
110 172 594.124
110 173 564.516
110 174 566.314
110 175 546.522
110 176 644.41
110 177 537.064
110 178 518.327
110 179 596.325
110 180 516.36
110 181 549.003
110 182 647.092
110 183 600.666
110 184 573.838
110 185 525.716
110 186 617.131
110 187 623.359
110 188 591.947
110 189 611.595
110 190 639.885
110 191 615.218
110 192 626.618
110 193 595.751
110 194 694.374
111 112 527.549
111 113 193.345
111 114 139.775
111 115 518.158
111 116 498.598
111 117 497.319
111 118 421.486
111 119 237.389
111 120 559.191
111 121 523.674
111 122 328.194
111 123 639.879
111 124 648.261
111 125 174.791
111 126 179.664
111 127 162.011
111 128 611.904
111 129 523.532
111 130 188.329
111 131 476.799
111 132 206.922
111 133 562.986
111 134 217.991
111 135 534.528
111 136 503.985
111 137 261.413
111 138 304.163
111 139 321.058
111 140 272.75
111 141 388.303
111 142 288.984
111 143 574.659
111 144 373.547
111 145 292.144
111 146 314.808
111 147 446.878
111 148 562.944
111 149 317.989
111 150 388.602
111 151 499.37
111 152 427.425
111 153 408.759
111 154 388.365
111 155 534.333
111 156 335.032
111 157 415.073
111 158 523.017
111 159 512.378
111 160 624.342
111 161 397.394
111 162 548.028
111 163 407.263
111 164 415.339
111 165 514.391
111 166 606.215
111 167 556.267
111 168 547.626
111 169 458.404
111 170 584.773
111 171 610.554
111 172 491.828
111 173 510.071
111 174 509.2
111 175 524.908
111 176 491.274
111 177 563.517
111 178 589.688
111 179 514.443
111 180 604.371
111 181 582.714
111 182 522.331
111 183 550.034
111 184 573.726
111 185 650.305
111 186 549.4
111 187 569.345
111 188 611.474
111 189 606.658
111 190 594.539
111 191 615.546
111 192 621.785
111 193 660.7
111 194 601.565
112 113 335.175
112 114 395.693
112 115 37.2513
112 116 57.4732
112 117 79.8808
112 118 136.751
112 119 325.291
112 120 110.885
112 121 113.03
112 122 256.146
112 123 159.917
112 124 170.104
112 125 458.894
112 126 451.767
112 127 504.521
112 128 171.273
112 129 180.274
112 130 592.673
112 131 204.728
112 132 504.073
112 133 197.524
112 134 505.097
112 135 207.707
112 136 231.757
112 137 485.704
112 138 428.002
112 139 416.446
112 140 509.198
112 141 350.941
112 142 488.276
112 143 265.286
112 144 391.498
112 145 530.129
112 146 491.881
112 147 339.293
112 148 286.336
112 149 511.271
112 150 405.893
112 151 325.08
112 152 375.075
112 153 404.881
112 154 430.973
112 155 328.904
112 156 585.132
112 157 435.431
112 158 383.678
112 159 401.94
112 160 371.214
112 161 563.028
112 162 400.955
112 163 561.911
112 164 544.87
112 165 441.421
112 166 417.643
112 167 438.474
112 168 466.841
112 169 592.022
112 170 467.698
112 171 462.63
112 172 589.083
112 173 559.059
112 174 560.879
112 175 540.776
112 176 639.732
112 177 530.819
112 178 511.695
112 179 591.022
112 180 509.57
112 181 542.622
112 182 642.051
112 183 594.973
112 184 567.706
112 185 518.556
112 186 611.557
112 187 617.601
112 188 585.532
112 189 605.354
112 190 633.963
112 191 608.909
112 192 620.32
112 193 588.886
112 194 688.767
113 114 63.8073
113 115 324.831
113 116 305.299
113 117 304.634
113 118 230.044
113 119 84.5913
113 120 367.832
113 121 333.127
113 122 155.565
113 123 448.405
113 124 457.076
113 125 165.74
113 126 161.779
113 127 201.446
113 128 423.267
113 129 340.706
113 130 284.326
113 131 299.341
113 132 222.792
113 133 380.83
113 134 229.51
113 135 355.652
113 136 331.307
113 137 240.584
113 138 231.815
113 139 238.058
113 140 263.99
113 141 261.596
113 142 260.118
113 143 403.54
113 144 267.815
113 145 289.6
113 146 279.522
113 147 309.37
113 148 397.56
113 149 293.601
113 150 287.373
113 151 351.231
113 152 306.226
113 153 303.462
113 154 299.424
113 155 383.055
113 156 348.99
113 157 322.554
113 158 390.043
113 159 387.416
113 160 471.196
113 161 374.162
113 162 416.381
113 163 379.924
113 164 376.379
113 165 403.305
113 166 469.078
113 167 435.499
113 168 438.702
113 169 428.45
113 170 467.932
113 171 486.474
113 172 449.122
113 173 448.038
113 174 448.23
113 175 450.715
113 176 472.861
113 177 474.798
113 178 487.15
113 179 465.26
113 180 497.505
113 181 493.456
113 182 493.84
113 183 491.357
113 184 496.743
113 185 535.512
113 186 498.073
113 187 514.259
113 188 530.771
113 189 535.108
113 190 538.349
113 191 542.771
113 192 551.654
113 193 567.579
113 194 566.382
114 115 383.057
114 116 362.457
114 117 359.624
114 118 282.922
114 119 100.333
114 120 420.257
114 121 384.445
114 122 189.581
114 123 500.907
114 124 509.14
114 125 115.236
114 126 113.413
114 127 143.74
114 128 472.2
114 129 384.03
114 130 222.891
114 131 338.153
114 132 171.873
114 133 423.633
114 134 180.192
114 135 395.742
114 136 366.667
114 137 201.394
114 138 211.261
114 139 222.488
114 140 222.535
114 141 268.232
114 142 224.78
114 143 438.113
114 144 264.027
114 145 247.659
114 146 247.382
114 147 322.866
114 148 428.309
114 149 258.489
114 150 282.1
114 151 371.231
114 152 311.113
114 153 300.559
114 154 289.002
114 155 405.164
114 156 304.84
114 157 314.387
114 158 402.308
114 159 395.614
114 160 495.004
114 161 341.513
114 162 428.278
114 163 348.745
114 164 348.964
114 165 405.131
114 166 484.273
114 167 442.287
114 168 440.051
114 169 399.26
114 170 473.249
114 171 495.378
114 172 424.593
114 173 430.376
114 174 430.178
114 175 437.714
114 176 440.858
114 177 467.956
114 178 486.285
114 179 443.262
114 180 498.644
114 181 487.079
114 182 465.357
114 183 473.16
114 184 485.506
114 185 540.552
114 186 477.346
114 187 495.094
114 188 521.411
114 189 522.265
114 190 519.892
114 191 530.483
114 192 538.466
114 193 563.588
114 194 541.065
115 116 24.1539
115 117 43.6252
115 118 110.446
115 119 306.124
115 120 79.7009
115 121 76.3788
115 122 230.984
115 123 142.051
115 124 152.188
115 125 438.383
115 126 431.049
115 127 484.422
115 128 143.883
115 129 143.233
115 130 572.257
115 131 168.023
115 132 481.203
115 133 162.145
115 134 481.574
115 135 170.811
115 136 194.534
115 137 459.587
115 138 399.403
115 139 386.906
115 140 482.618
115 141 317.893
115 142 460.66
115 143 229.107
115 144 359.175
115 145 502.774
115 146 462.956
115 147 303.697
115 148 249.534
115 149 482.388
115 150 372.903
115 151 288.103
115 152 340.331
115 153 371.025
115 154 398.13
115 155 291.653
115 156 556.622
115 157 401.539
115 158 346.615
115 159 365.103
115 160 334.977
115 161 531.389
115 162 363.745
115 163 529.864
115 164 512.243
115 165 404.791
115 166 380.575
115 167 401.313
115 168 429.885
115 169 558.634
115 170 430.465
115 171 425.414
115 172 554.597
115 173 523.657
115 174 525.523
115 175 504.813
115 176 606.121
115 177 494.071
115 178 474.558
115 179 555.938
115 180 472.347
115 181 505.71
115 182 607.545
115 183 559.096
115 184 531.107
115 185 481.377
115 186 575.904
115 187 581.598
115 188 548.579
115 189 568.603
115 190 597.675
115 191 572.073
115 192 583.495
115 193 551.642
115 194 653.033
116 117 23.7528
116 118 86.6991
116 119 283.505
116 120 80.0588
116 121 65.5014
116 122 207.132
116 123 152.015
116 124 161.856
116 125 415.262
116 126 407.884
116 127 461.369
116 128 145.785
116 129 128.719
116 130 549.087
116 131 147.939
116 132 457.568
116 133 152.484
116 134 457.829
116 135 156.738
116 136 176.661
116 137 435.525
116 138 375.251
116 139 362.789
116 140 458.519
116 141 294.435
116 142 436.514
116 143 216.937
116 144 335.496
116 145 478.634
116 146 438.814
116 147 281.82
116 148 235.362
116 149 458.245
116 150 349.438
116 151 268.639
116 152 317.741
116 153 347.924
116 154 374.62
116 155 274.137
116 156 532.472
116 157 378.461
116 158 327.429
116 159 345.163
116 160 322.228
116 161 507.57
116 162 345.424
116 163 506.141
116 164 488.681
116 165 384.356
116 166 364.918
116 167 382.59
116 168 410.263
116 169 535.35
116 170 412.353
116 171 408.644
116 172 531.863
116 173 501.597
116 174 503.423
116 175 483.335
116 176 582.935
116 177 473.871
116 178 455.659
116 179 533.615
116 180 454.084
116 181 485.931
116 182 584.827
116 183 537.516
116 184 510.587
116 185 464.907
116 186 554.084
116 187 560.166
116 188 528.912
116 189 548.397
116 190 576.624
116 191 552.07
116 192 563.462
116 193 533.67
116 194 631.296
117 118 77.8893
117 119 276.363
117 120 67.5691
117 121 44.7387
117 122 195.734
117 123 145.517
117 124 154.841
117 125 406.223
117 126 398.716
117 127 452.472
117 128 131.937
117 129 105.281
117 130 539.701
117 131 124.861
117 132 446.549
117 133 130.711
117 134 446.298
117 135 133.334
117 136 152.974
117 137 421.987
117 138 359.808
117 139 346.571
117 140 444.553
117 141 275.184
117 142 421.749
117 143 193.936
117 144 316.858
117 145 463.999
117 146 422.96
117 147 260.072
117 148 211.842
117 149 442.393
117 150 330.17
117 151 245.365
117 152 296.84
117 153 327.854
117 154 355.461
117 155 250.436
117 156 516.818
117 157 358.337
117 158 304.076
117 159 322.098
117 160 298.957
117 161 489.348
117 162 321.854
117 163 487.572
117 164 469.623
117 165 361.541
117 166 341.184
117 167 359.116
117 168 387.077
117 169 515.605
117 170 388.753
117 171 384.901
117 172 511.143
117 173 480.035
117 174 481.904
117 175 461.23
117 176 562.98
117 177 450.944
117 178 432.24
117 179 512.348
117 180 430.516
117 181 462.816
117 182 564.08
117 183 515.498
117 184 487.831
117 185 441.156
117 186 532.282
117 187 538.026
117 188 505.755
117 189 525.479
117 190 554.201
117 191 529.057
117 192 540.463
117 193 510.055
117 194 609.418
118 119 198.502
118 120 137.842
118 121 103.289
118 122 120.556
118 123 218.495
118 124 227.065
118 125 329.046
118 126 321.608
118 127 375.236
118 128 194.68
118 129 127.059
118 130 462.758
118 131 110.876
118 132 370.871
118 133 165.179
118 134 371.149
118 135 150.633
118 136 148.088
118 137 349.579
118 138 291.283
118 139 280.033
118 140 372.846
118 141 220.034
118 142 351.584
118 143 210.816
118 144 258.46
118 145 393.504
118 146 355.201
118 147 220.077
118 148 218.724
118 149 374.578
118 150 274.235
118 151 222.633
118 152 249.954
118 153 275.744
118 154 298.769
118 155 238.477
118 156 448.385
118 157 306.088
118 158 280.491
118 159 293.469
118 160 306.505
118 161 428.21
118 162 302.505
118 163 427.672
118 164 411.676
118 165 328.906
118 166 334.489
118 167 336.522
118 168 358.809
118 169 460.324
118 170 368.723
118 171 371.704
118 172 460.709
118 173 434.968
118 174 436.532
118 175 420.384
118 176 508.441
118 177 418.256
118 178 407.192
118 179 465.107
118 180 408.869
118 181 432.414
118 182 513.503
118 183 473.48
118 184 452.79
118 185 428.186
118 186 488.512
118 187 496.808
118 188 475.469
118 189 491.91
118 190 515.305
118 191 496.63
118 192 507.749
118 193 488.699
118 194 565.74
119 120 331.822
119 121 295.086
119 122 91.1797
119 123 411.675
119 124 419.27
119 125 134.01
119 126 127.149
119 127 179.285
119 128 379.163
119 129 287.326
119 130 267.476
119 131 239.51
119 132 183.326
119 133 326.337
119 134 186.482
119 135 297.274
119 136 266.832
119 137 181.553
119 138 155.264
119 139 158.196
119 140 206.291
119 141 177.522
119 142 195.281
119 143 338.001
119 144 183.537
119 145 231.131
119 146 210.466
119 147 227.591
119 148 327.98
119 149 226.947
119 150 203.229
119 151 272.993
119 152 222.015
119 153 218.98
119 154 216.383
119 155 306.285
119 156 291.111
119 157 238.779
119 158 308.077
119 159 304.122
119 160 395.794
119 161 302.88
119 162 334.349
119 163 307.275
119 164 300.886
119 165 318.889
119 166 388.558
119 167 351.958
119 168 354.276
119 169 353.535
119 170 384.124
119 171 403.589
119 172 370.917
119 173 366.471
119 174 366.819
119 175 367.576
119 176 399.61
119 177 390.436
119 178 402.601
119 179 385.549
119 180 413.106
119 181 409.031
119 182 417.772
119 183 409.791
119 184 413.05
119 185 451.735
119 186 417.555
119 187 432.983
119 188 446.674
119 189 451.7
119 190 456.697
119 191 459.217
119 192 468.296
119 193 482.994
119 194 487.872
120 121 37.0289
120 122 245.305
120 123 80.6881
120 124 89.2463
120 125 457.01
120 126 449.314
120 127 503.193
120 128 65.7278
120 129 87.92
120 130 588.945
120 131 132.823
120 132 492.877
120 133 91.1538
120 134 491.455
120 135 110.573
120 136 145.839
120 137 462.34
120 138 395.457
120 139 379.956
120 140 483.506
120 141 298.591
120 142 458.642
120 143 160.487
120 144 341.847
120 145 500.848
120 146 456.463
120 147 270.124
120 148 185.186
120 149 475.684
120 150 352.111
120 151 241.246
120 152 311.176
120 153 345.971
120 154 377.39
120 155 236.54
120 156 550.065
120 157 375.552
120 158 296.798
120 159 318.394
120 160 265.478
120 161 513.5
120 162 309.961
120 163 510.287
120 164 490.379
120 165 359.819
120 166 317.597
120 167 348.48
120 168 380.509
120 169 532.65
120 170 374.83
120 171 365.218
120 172 523.032
120 173 486.976
120 174 489.113
120 175 464.403
120 176 578.555
120 177 446.641
120 178 421.478
120 179 520.907
120 180 416.795
120 181 456.139
120 182 575.345
120 183 518.768
120 184 484.919
120 185 419.704
120 186 537.01
120 187 540.14
120 188 498.093
120 189 520.494
120 190 553.805
120 191 522.949
120 192 534.432
120 193 494.336
120 194 612.981
121 122 208.283
121 123 116.73
121 124 124.723
121 125 419.982
121 126 412.287
121 127 466.166
121 128 92.2812
121 129 67.6604
121 130 551.962
121 131 102.533
121 132 456.042
121 133 87.0402
121 134 454.717
121 135 94.7369
121 136 122.355
121 137 426.153
121 138 359.958
121 139 344.865
121 140 447.552
121 141 265.606
121 142 423.01
121 143 152.82
121 144 308.617
121 145 465.271
121 146 421.483
121 147 241.203
121 148 173.307
121 149 440.775
121 150 319.76
121 151 217.864
121 152 281.018
121 153 314.746
121 154 345.128
121 155 217.889
121 156 515.254
121 157 344.724
121 158 275.318
121 159 295.388
121 160 258.636
121 161 480.909
121 162 290.814
121 163 478.102
121 164 458.741
121 165 336.135
121 166 304.831
121 167 328.9
121 168 359.106
121 169 502.261
121 170 357.014
121 171 350.434
121 172 494.4
121 173 460.118
121 174 462.156
121 175 438.993
121 176 548.73
121 177 424.412
121 178 402.23
121 179 493.501
121 180 399.018
121 181 435.03
121 182 547.03
121 183 493.444
121 184 462.164
121 185 406.078
121 186 511.131
121 187 515.336
121 188 477.549
121 189 498.753
121 190 530.091
121 191 501.731
121 192 513.201
121 193 477.789
121 194 587.702
122 123 323.923
122 124 331.059
122 125 211.833
122 126 204.179
122 127 258.077
122 128 289.255
122 129 196.2
122 130 344.554
122 131 148.649
122 132 250.836
122 133 235.158
122 134 250.786
122 135 206.343
122 136 177.588
